address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y
서울 강서구 등촌동 699,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1069,11779672,02-2658-8544,홈플러스익스프레스 등촌점,http://place.map.kakao.com/11779672,서울 강서구 공항대로41길 56,126.846328025754,37.5602011098443
서울 강서구 등촌동 631-5,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",1290,25625502,02-2657-7100,서울축협 하나로마트 증미역점,http://place.map.kakao.com/25625502,서울 강서구 양천로 570,126.86207315499762,37.5568075785436
서울 강서구 등촌동 639-11,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",962,710078337,02-3459-8000,홈플러스익스프레스 강서사옥점,http://place.map.kakao.com/710078337,서울 강서구 화곡로 398,126.854818786057,37.5584702299659
서울 강서구 내발산동 719-6,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1199,11558485,02-2064-5601,롯데슈퍼프레시 우장산점,http://place.map.kakao.com/11558485,서울 강서구 강서로 267,126.83604187098852,37.54949784787669
서울 강서구 등촌동 689,MT1,대형마트,"가정,생활 > 대형마트 > 킴스클럽",1283,18276124,02-2667-9000,킴스클럽 강서점,http://place.map.kakao.com/18276124,서울 강서구 강서로56길 17,126.840538145609,37.5599988168333
서울 양천구 목동 657-21,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1323,11736826,02-2062-8545,홈플러스익스프레스 목동2점,http://place.map.kakao.com/11736826,서울 양천구 등촌로 172,126.86258696721023,37.54509791106156
서울 강서구 화곡동 1065-8,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1419,11736829,02-2065-8543,홈플러스익스프레스 화곡점,http://place.map.kakao.com/11736829,서울 강서구 화곡로 153,126.838712966023,37.5414249783484
서울 강서구 염창동 273,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1481,83996738,02-2658-3337,GS더프레시 강서등촌역점,http://place.map.kakao.com/83996738,서울 강서구 공항대로61길 36,126.866157616464,37.5523982942676
서울 강서구 가양동 1474,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",1650,17261010,,이마트에브리데이 가양동점,http://place.map.kakao.com/17261010,서울 강서구 허준로 121,126.853769714076,37.5653750688592
서울 강서구 등촌동 637-10,MT1,대형마트,"가정,생활 > 대형마트",1146,831984275,,우리홈마트 등촌,http://place.map.kakao.com/831984275,서울 강서구 화곡로68길 120,126.860264888072,37.5566603918556
서울 강서구 마곡동 769,MT1,대형마트,"가정,생활 > 대형마트 > 트레이더스 홀세일 클럽",2420,1140314024,02-6252-1234,트레이더스 홀세일 클럽 마곡점,http://place.map.kakao.com/1140314024,서울 강서구 공항대로 165,126.82521916735054,37.560988951457865
서울 강서구 등촌동 685,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1840,2119919175,02-2658-8878,GS더프레시 양천향교역점,http://place.map.kakao.com/2119919175,서울 강서구 강서로56가길 166,126.842203053212,37.5664251521427
서울 양천구 신월동 20-28,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1819,776267175,02-2697-5602,롯데슈퍼프레시 신월점,http://place.map.kakao.com/776267175,서울 양천구 월정로46길 11,126.833146963042,37.5409415175879
서울 양천구 목동 547-12,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",3013,1226250232,02-2062-0097,GS더프레시 양천목2동점,http://place.map.kakao.com/1226250232,서울 양천구 목동중앙본로 95,126.87048686640257,37.54423287112657
서울 강서구 내발산동 750-10,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",2015,21325580,02-2667-8545,홈플러스익스프레스 발산점,http://place.map.kakao.com/21325580,서울 강서구 수명로 68-35,126.8268237762,37.5528075660722
서울 강서구 마곡동 798-11,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2212,1833209416,02-2662-9981,GS더프레시 마곡점,http://place.map.kakao.com/1833209416,서울 강서구 마곡중앙로 55,126.82631844174814,37.55842994327011
서울 강서구 마곡동 769,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 노브랜드",2455,883678080,02-380-5111,노브랜드 마곡TR점,http://place.map.kakao.com/883678080,서울 강서구 공항대로 165,126.824696534035,37.5608755521499
서울 강서구 마곡동 768-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 노브랜드",2616,2032942860,02-380-5111,노브랜드 강서마곡점,http://place.map.kakao.com/2032942860,서울 강서구 마곡서로 101,126.82396078644497,37.56282871680898
서울 강서구 방화동 882-1,MT1,대형마트,"가정,생활 > 대형마트 > 롯데마트",4224,20177950,02-6124-2500,롯데마트 김포공항점,http://place.map.kakao.com/20177950,서울 강서구 하늘길 38,126.80424090617066,37.56317248062917
서울 강서구 외발산동 427,MT1,대형마트,"가정,생활 > 대형마트",2372,1546224537,02-2640-7778,수인식자재마트 강서점,http://place.map.kakao.com/1546224537,서울 강서구 시장도매인로 28,126.82291011795354,37.55387665043816
서울 강서구 마곡동 1463,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",3378,11840095,02-2663-5601,롯데슈퍼프레시 방화점,http://place.map.kakao.com/11840095,서울 강서구 방화대로34길 83,126.82080706959523,37.57102843050751
서울 강서구 마곡동 739-4,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",3247,768047276,02-2665-1018,GS더프레시 신방화역점,http://place.map.kakao.com/768047276,서울 강서구 마곡서1로 115-1,126.818571726405,37.5667074511091
서울 구로구 구로동 147-4,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",3819,12264716,02-854-0376,영등포농협 하나로마트 남구로점,http://place.map.kakao.com/12264716,서울 구로구 도림로 90,126.89341551578703,37.4903064316526
서울 구로구 가리봉동 89-138,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",3397,232914584,02-865-0310,영등포농협 하나로마트 남구로역점,http://place.map.kakao.com/232914584,서울 구로구 구로동로 34,126.886559218565,37.484696681098
서울 영등포구 대림동 784,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2597,20239049,02-831-4400,롯데슈퍼프레시 대림점,http://place.map.kakao.com/20239049,서울 영등포구 대림로 251,126.89600994958876,37.50299851578311
서울 금천구 가산동 60-20,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 노브랜드",2826,1436869802,02-380-5111,노브랜드 마리오아울렛점,http://place.map.kakao.com/1436869802,서울 금천구 벚꽃로 266,126.88484036058172,37.478227579337876
서울 영등포구 도림동 251-5,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",2227,9641575,02-833-8535,홈플러스익스프레스 도림점,http://place.map.kakao.com/9641575,서울 영등포구 도신로 75,126.90083420818446,37.50667245760096
서울 영등포구 신길동 4975,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",4394,1696264609,,이마트 에브리데이 신풍역점,http://place.map.kakao.com/1696264609,서울 영등포구 신풍로 28,126.909603176267,37.4998138329641
서울 동작구 신대방동 565-22,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",3988,10146648,02-849-5885,서울서남부농협하나로마트 우성점,http://place.map.kakao.com/10146648,서울 동작구 여의대방로 2,126.909863150249,37.4923960456848
서울 관악구 신림동 1668,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",4303,801983109,02-837-8850,하나로마트 서울서남부농협점,http://place.map.kakao.com/801983109,서울 관악구 남부순환로 1369,126.902791451515,37.4800196002095
서울 금천구 독산동 295-10,MT1,대형마트,"가정,생활 > 대형마트 > 롯데마트",1650,640477630,02-809-2500,롯데마트 맥스 금천점,http://place.map.kakao.com/640477630,서울 금천구 두산로 71,126.895672723195,37.4706232079244
서울 금천구 독산동 291-7,MT1,대형마트,"가정,생활 > 대형마트 > 홈플러스",4933,8177044,02-890-8000,홈플러스 메가푸드마켓 금천점,http://place.map.kakao.com/8177044,서울 금천구 시흥대로 391,126.896973152729,37.4686781664851
서울 영등포구 신길동 4491,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",3951,11779688,02-846-8545,홈플러스익스프레스 신길점,http://place.map.kakao.com/11779688,서울 영등포구 여의대방로 65,126.91307748193522,37.49671247438118
서울 영등포구 신길동 259-4,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",2729,11779687,02-832-8546,홈플러스익스프레스 신길3점,http://place.map.kakao.com/11779687,서울 영등포구 가마산로69가길 12,126.909647585363,37.506130815654
서울 금천구 가산동 772,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",2198,11779662,02-856-8545,홈플러스익스프레스 가산점,http://place.map.kakao.com/11779662,서울 금천구 가산로 106,126.893712663494,37.4753103164097
서울 영등포구 신길동 4902-6,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2578,590455075,02-836-4220,GS더프레시 신길사러가점,http://place.map.kakao.com/590455075,서울 영등포구 신길로 162,126.91125076433136,37.506605959578486
서울 금천구 가산동 60-19,MT1,대형마트,"가정,생활 > 대형마트",2956,1318451101,,비유네트웍스,http://place.map.kakao.com/1318451101,서울 금천구 벚꽃로 278,126.884634912659,37.4794932964046
서울 금천구 독산동 1155,MT1,대형마트,"가정,생활 > 대형마트 > 롯데마트",572,1157858163,02-6960-2501,롯데마트 금천점,http://place.map.kakao.com/1157858163,서울 금천구 시흥대로 291,126.8966991561749,37.45995613888736
서울 영등포구 여의도동 47,MT1,대형마트,"가정,생활 > 대형마트 > 이마트",4944,8046652,02-2280-1234,이마트 여의도점,http://place.map.kakao.com/8046652,서울 영등포구 여의동로3길 10,126.92679043264873,37.518401745189415
서울 영등포구 신길동 197-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",2361,12264707,02-847-0708,영등포농협 하나로마트 신길점,http://place.map.kakao.com/12264707,서울 영등포구 도신로 194,126.912849392433,37.5110130618677
서울 금천구 시흥동 492-49,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1112,767988080,02-892-8882,GS더프레시 금천시흥점,http://place.map.kakao.com/767988080,서울 금천구 시흥대로39길 45,126.900727233443,37.4464894481079
서울 관악구 신림동 1735-8,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",3406,17946881,02-864-5656,GS더프레시 관악난향점,http://place.map.kakao.com/17946881,서울 관악구 난곡로 50,126.92018897176828,37.460415833235714
서울 관악구 신림동 1747,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1486,1383231478,02-883-1842,GS더프레시 관악신림점,http://place.map.kakao.com/1383231478,서울 관악구 신림로 99,126.938181565583,37.4701232985207
서울 관악구 신림동 92-359,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",1662,19951352,02-874-8853,서울서남부농협 하나로마트 신본점,http://place.map.kakao.com/19951352,서울 관악구 신림로 264,126.93260988750536,37.47861497350013
서울 관악구 봉천동 702-40,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",2484,16073262,02-874-3127,서울서남부농협 하나로마트 보라매점,http://place.map.kakao.com/16073262,서울 관악구 보라매로 12,126.92770426104,37.490418886584
서울 관악구 봉천동 937-15,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",1256,12558342,02-3285-3651,이마트에브리데이 봉천동점,http://place.map.kakao.com/12558342,서울 관악구 은천로 51,126.94120075935199,37.48628534285476
서울 관악구 봉천동 952-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1413,1138695949,02-882-4458,GS더프레시 관악은천점,http://place.map.kakao.com/1138695949,서울 관악구 국회단지길 7,126.939224016758,37.4866528548465
서울 영등포구 당산동3가 76,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",221,1608274120,02-2633-3384,GS더프레시 영등포구청역점,http://place.map.kakao.com/1608274120,서울 영등포구 양산로23길 16,126.898234861596,37.525231816162
서울 영등포구 영등포동7가 203,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",3175,1284895654,02-2068-5170,영등포농협 하나로마트 영등포시장역점,http://place.map.kakao.com/1284895654,서울 영등포구 국회대로54길 10,126.9061858774718,37.52310212348999
서울 영등포구 여의도동 1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",1516,11597263,02-769-1882,하나로마트 국회점,http://place.map.kakao.com/11597263,서울 영등포구 의사당대로 1,126.91263686470593,37.530321392565554
서울 영등포구 신길동 101-7,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1877,9604248,02-843-8545,홈플러스익스프레스 신길2점,http://place.map.kakao.com/9604248,서울 영등포구 영등포로 364,126.918370127413,37.5141092517169
서울 동작구 노량진동 119-68,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",3763,1819317055,02-814-1242,GS더프레시 노량진역점,http://place.map.kakao.com/1819317055,서울 동작구 만양로 93,126.944071771943,37.5118041322482
서울 동작구 노량진동 312-6,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",3430,283441520,02-817-0091,영등포농협 하나로마트 노량진뉴타운점,http://place.map.kakao.com/283441520,서울 동작구 장승배기로 113,126.93977343841401,37.507894362363146
서울 동작구 상도동 527,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",3080,12558297,02-823-3651,이마트에브리데이 상도동점,http://place.map.kakao.com/12558297,서울 동작구 상도로31길 19,126.94364221269116,37.50545544901364
서울 영등포구 여의도동 50,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1002,1513464436,02-782-7438,GS더프레시 여의시범단지점,http://place.map.kakao.com/1513464436,서울 영등포구 63로 45,126.934610623184,37.5205507205971
서울 동작구 상도동 535,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2921,1222024576,02-817-4026,GS더프레시 동작구청점,http://place.map.kakao.com/1222024576,서울 동작구 상도로30길 40,126.94388530479027,37.50403558041598
서울 동작구 노량진동 324,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",3217,25626504,02-816-8545,홈플러스익스프레스 상도2점,http://place.map.kakao.com/25626504,서울 동작구 만양로 26,126.94847701333838,37.50729300404007
서울 영등포구 여의도동 42-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1058,8355276,02-782-4581,롯데슈퍼프레시 여의점,http://place.map.kakao.com/8355276,서울 영등포구 국제금융로 79,126.93345445909593,37.52063116511231
서울 동작구 대방동 341-18,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",4385,11779668,02-813-8545,홈플러스익스프레스 대방점,http://place.map.kakao.com/11779668,서울 동작구 노량진로 4,126.92633584804959,37.512498087166485
서울 동작구 대방동 39-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",4129,878309180,02-3280-4782,영등포농협 하나로마트 대방점 (2026년 5월 예정),http://place.map.kakao.com/878309180,서울 동작구 등용로 123,126.931716740928,37.5121427207311
서울 동작구 노량진동 330,MT1,대형마트,"가정,생활 > 대형마트",3628,995922559,1588-3355,수협바다마트 노량진점,http://place.map.kakao.com/995922559,서울 동작구 만양로 84,126.945107507463,37.5107080958924
서울 영등포구 여의도동 30-3,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1362,26890622,02-782-1434,GS더프레시 여의도점,http://place.map.kakao.com/26890622,서울 영등포구 국제금융로7길 15,126.932161428941,37.5231964849506
서울 동작구 대방동 335-17,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",3070,12558261,,이마트에브리데이 대방동점,http://place.map.kakao.com/12558261,서울 동작구 상도로 81,126.929563346556,37.4999130160444
서울 영등포구 신길동 861,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",3963,22892361,02-841-9800,영등포농협 하나로마트 병무청역점,http://place.map.kakao.com/22892361,서울 영등포구 여의대방로 203,126.921921932833,37.5053034336987
서울 동작구 상도동 530,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",2179,25639517,02-3280-8544,홈플러스익스프레스 상도3점,http://place.map.kakao.com/25639517,서울 동작구 양녕로 170,126.943855439332,37.4970987216008
서울 동작구 상도동 531,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1831,26890611,02-821-3311,GS더프레시 동작상도점,http://place.map.kakao.com/26890611,서울 동작구 상도로 346-1,126.9510016022089,37.49489803943397
서울 관악구 봉천동 622-27,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1147,83856207,02-875-7111,GS더프레시 관악봉천점,http://place.map.kakao.com/83856207,서울 관악구 은천로 81,126.944282455851,37.4870427821057
서울 관악구 봉천동 463-4,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",933,27353464,02-872-8545,홈플러스익스프레스 봉천점,http://place.map.kakao.com/27353464,서울 관악구 양녕로 46,126.947273793456,37.4861404438453
서울 마포구 용강동 122-16,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",3180,12250900,02-701-8544,홈플러스익스프레스 용강점,http://place.map.kakao.com/12250900,서울 마포구 토정로32길 4,126.94134224314,37.5410159950022
서울 관악구 봉천동 878-6,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",230,10885206,02-873-0637,GS더프레시 관악점,http://place.map.kakao.com/10885206,서울 관악구 쑥고개로 111,126.94902763452158,37.479269220342374
서울 관악구 봉천동 1629-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",915,11840178,02-2039-8215,GS더프레시 낙성대점,http://place.map.kakao.com/11840178,서울 관악구 봉천로 576,126.96158960953927,37.4769426099381
서울 관악구 봉천동 1717-3,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1274,25659227,02-877-6661,GS더프레시 관악청림점,http://place.map.kakao.com/25659227,서울 관악구 청림6길 3,126.9598869132764,37.48768567276176
서울 동작구 사당동 252-24,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1970,10968001,02-3481-8541,홈플러스익스프레스 남성점,http://place.map.kakao.com/10968001,서울 동작구 사당로 215,126.97233270179397,37.48446228186406
서울 동작구 사당동 316-4,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",1948,8248823,02-525-1500,남서울농협하나로마트 남성점,http://place.map.kakao.com/8248823,서울 동작구 사당로16길 35,126.972946382085,37.4820729490161
서울 관악구 남현동 612-51,MT1,대형마트,"가정,생활 > 대형마트 > 홈플러스",2857,21128327,02-6948-8000,홈플러스 서울남현점,http://place.map.kakao.com/21128327,서울 관악구 과천대로 909,126.982513946122,37.4714788786832
서울 관악구 남현동 1059-16,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2466,21307705,02-522-5603,롯데슈퍼프레시 남현점,http://place.map.kakao.com/21307705,서울 관악구 남부순환로 2074,126.97915850830731,37.47631964197353
서울 동작구 사당동 147-29,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",2643,361426722,,이마트에브리데이 이수점,http://place.map.kakao.com/361426722,서울 동작구 사당로 300,126.9803083980851,37.48443594907397
서울 동작구 사당동 105,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",2690,8110445,02-596-9584,이마트에브리데이 사당동점,http://place.map.kakao.com/8110445,서울 동작구 동작대로29길 110,126.97890063610325,37.48877045630978
서울 서초구 방배동 907-4,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 노브랜드",3215,1165516113,02-380-5111,노브랜드 서초방배점,http://place.map.kakao.com/1165516113,서울 서초구 방배로 110,126.99624961623478,37.484022165586545
서울 서초구 방배동 790-12,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",3443,2063645143,02-591-6458,GS더프레시 방배중앙점,http://place.map.kakao.com/2063645143,서울 서초구 동광로 35,126.986656927467,37.4915538984343
서울 서초구 방배동 816-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",3641,589158580,02-536-0004,롯데슈퍼프레시 방배2점,http://place.map.kakao.com/589158580,서울 서초구 방배로33길 29,126.98919552206758,37.49142531380985
서울 서초구 방배동 3284,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",3948,830068212,02-597-0334,GS더프레시 방배서리풀점,http://place.map.kakao.com/830068212,서울 서초구 효령로31길 31,126.99571262857292,37.48273370492763
서울 서초구 방배동 1028-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",2956,429987802,02-6953-7112,이마트에브리데이 방배그랑자이점,http://place.map.kakao.com/429987802,서울 서초구 방배로 21,127.00021480437563,37.476987145810554
서울 서초구 양재동 5-10,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",4193,26387698,02-3463-9431,남서울농협하나로마트 양재점,http://place.map.kakao.com/26387698,서울 서초구 바우뫼로 195,127.04067867964964,37.47978228285161
서울 강남구 역삼동 832-6,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 노브랜드",3148,420935474,02-380-5111,노브랜드 강남역삼점,http://place.map.kakao.com/420935474,서울 강남구 강남대로 324,127.03089279874023,37.49202454273762
서울 서초구 양재동 9,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",536,671015558,02-529-1400,이마트에브리데이 양재역점,http://place.map.kakao.com/671015558,서울 서초구 남부순환로356길 49,127.038586403294,37.4828527220739
서울 서초구 서초동 1757-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",3583,667937226,,이마트에브리데이 서초그랑자이점,http://place.map.kakao.com/667937226,서울 서초구 효령로 403,127.02775939803622,37.488913240440844
서울 서초구 서초동 1755-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",3328,1026350139,,이마트에브리데이 래미안리더스원점,http://place.map.kakao.com/1026350139,서울 서초구 사임당로 158,127.02717700607066,37.49185066051524
서울 서초구 서초동 1443-17,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",1071,18693403,,이마트에브리데이 남부터미널점,http://place.map.kakao.com/18693403,서울 서초구 효령로68길 74,127.020768333606,37.4856710472304
서울 강남구 역삼동 748-14,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2658,1629833491,02-3453-5053,롯데프레시&델리 역삼3점,http://place.map.kakao.com/1629833491,서울 강남구 역삼로 153,127.0359849820019,37.49500543484603
서울 강남구 역삼동 828-55,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2631,578395543,02-566-1106,GS더프레시 역삼중앙점,http://place.map.kakao.com/578395543,서울 강남구 논현로79길 66,127.033579110715,37.4961567288049
서울 서초구 서초동 1445-3,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1301,24660821,02-3472-5603,롯데슈퍼프레시 서초국제점,http://place.map.kakao.com/24660821,서울 서초구 효령로 304,127.01799179864192,37.485046383074426
서울 강남구 역삼동 824-11,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2675,1580062235,,롯데슈퍼 강남역가맹점,http://place.map.kakao.com/1580062235,서울 강남구 강남대로84길 23,127.030555642102,37.4971207255714
서울 서초구 서초동 1629-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1364,235848937,02-3486-2784,GS더프레시 서초교대점,http://place.map.kakao.com/235848937,서울 서초구 사임당로 84,127.01912758581676,37.48959251108356
서울 강남구 역삼동 755,MT1,대형마트,"가정,생활 > 대형마트 > 이마트",1988,8046653,02-6908-1234,이마트 역삼점,http://place.map.kakao.com/8046653,서울 강남구 역삼로 310,127.048397383795,37.49930420889
서울 서초구 서초동 1623-12,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1559,16707666,02-587-8545,홈플러스익스프레스 서초2점,http://place.map.kakao.com/16707666,서울 서초구 서초중앙로 56,127.015449862122,37.4868756093909
서울 서초구 양재동 215,MT1,대형마트,"가정,생활 > 대형마트 > 이마트",2276,10751935,02-6040-1234,이마트 양재점,http://place.map.kakao.com/10751935,서울 서초구 매헌로 16,127.037012004407,37.4633941087872
서울 서초구 양재동 372,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",1713,671604916,02-571-8388,강남농협 하나로마트,http://place.map.kakao.com/671604916,서울 서초구 동산로6길 3,127.043375584958,37.4707712251864
서울 서초구 서초동 1685-8,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 노브랜드",3685,320786076,02-380-5111,노브랜드 서울서초G5점,http://place.map.kakao.com/320786076,서울 서초구 서초중앙로24길 27,127.01617980670726,37.495104413126136
서울 강남구 도곡동 467-7,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",3179,1424524612,02-579-4747,롯데슈퍼프레시 프리미엄 도곡점,http://place.map.kakao.com/1424524612,서울 강남구 언주로30길 21,127.052024761321,37.4887969262123
서울 서초구 양재동 217-6,MT1,대형마트,"가정,생활 > 대형마트 > 코스트코코리아",2426,8105590,1899-9900,코스트코코리아 양재점,http://place.map.kakao.com/8105590,서울 서초구 양재대로 159,127.036287876828,37.4619310902256
서울 서초구 양재동 331,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",1806,19631947,,이마트에브리데이 양재점,http://place.map.kakao.com/19631947,서울 서초구 동산로2길 16,127.041834963686,37.4690832866999
서울 서초구 서초동 1498-5,MT1,대형마트,"가정,생활 > 대형마트 > 롯데마트",2431,365244362,02-918-2500,롯데마트 서초점,http://place.map.kakao.com/365244362,서울 서초구 서초대로38길 12,127.00633218032169,37.4900696218267
