school_name,school_type,gu,dong,address,address_detail,founded
신암중학교,중학교,강동구,암사동,서울특별시 강동구 고덕로 65,/ 신암중학교 (암사동),19810504
신양중학교,중학교,광진구,자양동,서울특별시 광진구 자양강변길 73,/ 신양중학교 (자양동),19840109
신연중학교,중학교,서대문구,연희동,서울특별시 서대문구 모래내로 408,(연희동),19861215
신원중학교,중학교,양천구,신월동,서울특별시 양천구 가로공원로55길 19,(신월동/신원중학교),19860129
신월중학교,중학교,양천구,신월동,서울특별시 양천구 남부순환로29길 25,/ 신월중학교 (신월동),19801217
신일고등학교,고등학교,강북구,미아동,서울특별시 강북구 솔매로49길 20,(미아동/신일중고등학교),19661013
신일중학교,중학교,강북구,미아동,서울특별시 강북구 솔매로49길 20,(미아동/신일중고등학교),19661013
신정여자중학교,중학교,강서구,,서울특별시 강서구 등촌로13아길 20,신정여자중학교 ,19780130
신진과학기술고등학교,고등학교,은평구,응암동,서울특별시 은평구 은평로6길 16,(응암동/학교법인신진학원),19700130
신창중학교,중학교,,월계동,서울 노원구 월계로45길 92,(월계동/신창중학교),19840506
신천중학교,중학교,송파구,잠실동,서울특별시 송파구 백제고분로 11,/ 신천중학교 (잠실동),19751114
신현고등학교,고등학교,중랑구,상봉동,서울특별시 중랑구 봉화산로 174,/ 신현고등학교 (상봉동),20040301
신현중학교,중학교,중랑구,상봉동,서울특별시 중랑구 봉화산로 162,/ 신현중학교 (상봉동),19960115
신화중학교,중학교,양천구,신월동,서울특별시 양천구 남부순환로29길 35,", 신화중학교 (신월동)",19691111
아시아퍼시픽국제외국인학교,외국인학교,노원구,월계동,서울특별시 노원구 월계로45가길 57,(월계동),20061220
아주중학교,중학교,송파구,잠실동,서울특별시 송파구 올림픽로4길 69,/ 아주중학교 (잠실동),19861207
아현산업정보학교,각종학교(고),마포구,아현동,서울특별시 마포구 마포대로 249,(아현동/ 아현산업정보학교/ 아현직업학교),19540806
아현중학교,중학교,마포구,아현동,서울특별시 마포구 마포대로 247,(아현동/아현중학교),19800202
아현중학교부설방송통신중학교,방송통신중학교,마포구,아현동,서울특별시 마포구 마포대로 247,/ 아현중학교 내 아현방송통신중학교 (아현동),20150301
안천중학교,중학교,금천구,독산동,서울특별시 금천구 한내로 69-44,(독산동/안천중학교),19910121
압구정고등학교,고등학교,강남구,압구정동,서울특별시 강남구 압구정로39길 20,/ 압구정고등학교 (압구정동),19861217
압구정중학교,중학교,강남구,압구정동,서울특별시 강남구 압구정로 225,/ 압구정중학교 (압구정동/압구정중학교),19830301
양강중학교,중학교,양천구,신월동,서울특별시 양천구 중앙로 319,(신월동),19860217
양동중학교,중학교,양천구,목동,서울특별시 양천구 목동중앙북로 49,(목동/양동중학교),19840109
양서중학교,중학교,양천구,신월동,서울특별시 양천구 남부순환로 380,(신월동/양서중학교),19900120
양재고등학교,고등학교,서초구,서초동,서울특별시 서초구 남부순환로346길 9,(서초동/양재고등학교),19900120
양정고등학교,고등학교,양천구,목동,서울특별시 양천구 안양천로 1039,(목동/양정고등학교),19050512
양정중학교,중학교,양천구,목동,서울특별시 양천구 안양천로 1039,(목동/ 양정고등학교),19050211
양진중학교,중학교,광진구,,서울특별시 광진구 워커힐로 32,/ 양진중학교 ,20051229
양천고등학교,고등학교,양천구,신정동,서울특별시 양천구 신정로14길 13,(신정동/양천고등학교),19840206
양천중학교,중학교,양천구,신월동,서울특별시 양천구 지양로7길 32,(신월동/양천중학교),19900120
양화중학교,중학교,영등포구,문래동,서울특별시 영등포구 당산로 56,(문래동3가/양화중학교),19801227
언남고등학교,고등학교,,양재동,서울 서초구 동산로13길 35,(양재동/언남고등학교),19860125
언남중학교,중학교,서초구,양재동,서울특별시 서초구 동산로 55,(양재동/언남중학교),19881224
언북중학교,중학교,강남구,논현동,서울특별시 강남구 도산대로38길 27,(논현동/언북중학교),19820107
언주중학교,중학교,강남구,,서울특별시 강남구 선릉로116길 57,/ 언주중학교 ,19801227
여명학교,각종학교(고),중구,남산동,서울특별시 중구 소파로 99,/ 여명학교 (남산동2가),20100322
여명학교(중),각종학교(중),강서구,가양동,서울특별시 강서구 허준로 221-22,(가양동),20220301
여의도고등학교,고등학교,영등포구,여의도동,서울특별시 영등포구 국제금융로7길 37,/ 여의도고등학교 (여의도동),19721229
여의도여자고등학교,고등학교,영등포구,여의도동,서울특별시 영등포구 국제금융로7가길 13,/ 여의도여자고등학교 (여의도동),19840301
여의도중학교,중학교,영등포구,여의도동,서울특별시 영등포구 국제금융로7길 46,/ 여의도중학교 (여의도동),19721231
역삼중학교,중학교,강남구,역삼동,서울특별시 강남구 도곡로43길 10,(역삼동/역삼중학교),19841208
연북중학교,중학교,서대문구,연희동,서울특별시 서대문구 연희로36길 32,(연희동/연북중학교),19841208
연서중학교,중학교,은평구,증산동,서울특별시 은평구 증산서길 125-6,(증산동/연서중학교),19711028
연세대학교재활학교,특수학교,서대문구,신촌동,서울특별시 서대문구 연세로 50,/ 연세대학교재활학교 (신촌동),19640228
연신중학교,중학교,은평구,불광동,서울특별시 은평구 연서로33길 16-32,(연신중학교/ 불광동),19820107
연천중학교,중학교,은평구,불광동,서울특별시 은평구 연서로41길 30,(불광동),19840109
연희중학교,중학교,서대문구,남가좌동,서울특별시 서대문구 증가로 170,(남가좌동),19711229
염경중학교,중학교,강서구,염창동,서울특별시 강서구 양천로69길 35,(염창동/염경중학교),20051229
염광고등학교,고등학교,노원구,월계동,서울특별시 노원구 월계로45가길 9,(월계동),19821019
염광메디텍고등학교,고등학교,노원구,월계동,서울특별시 노원구 월계로45가길 9,", 염광메디텍고등학교 (월계동)",19680301
염광중학교,중학교,노원구,월계동,서울특별시 노원구 월계로45가길 9,/ 노원구 월계동 820 (월계동),19651229
염창중학교,중학교,강서구,염창동,서울특별시 강서구 양천로67가길 83,(염창동/염창중학교),19840116
영남중학교,중학교,영등포구,대림동,서울특별시 영등포구 대림로31나길 17,/ 영남중학교 (대림동),19800124
영도중학교,중학교,양천구,목동,서울특별시 양천구 목동중앙남로 27,/ 영도중학교 (목동/강서고등학교),19380910
영동고등학교,고등학교,강남구,청담동,서울특별시 강남구 선릉로 742,(청담동/ 영동고등학교),19720418
영동일고등학교,고등학교,송파구,잠실동,서울특별시 송파구 석촌호수로 93,/ 영동일고등학교 (잠실동),19771230
영동중학교,중학교,서초구,우면동,서울특별시 서초구 성촌길 14,(우면동/영동중학교),19691111
영등포고등학교,고등학교,동작구,대방동,서울특별시 동작구 등용로8길 5,(대방동/영등포고등학교),19590313
영등포고등학교부설방송통신고등학교,방송통신고등학교,동작구,대방동,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교),19790110
영등포공업고등학교,고등학교,강서구,가양동,서울특별시 강서구 허준로5길 15,(가양동),19530409
영등포여자고등학교,고등학교,영등포구,신길동,서울특별시 영등포구 영등포로62길 13,/ 영등포여자고등학교  (신길동)184-3,19530331
영등포중학교,중학교,동작구,대방동,서울특별시 동작구 등용로8길 5,/ 영등포중학교 (대방동),19060407
영락고등학교,고등학교,관악구,봉천동,서울특별시 관악구 청룡16길 25,/ 영락고등학교 (봉천동),19590409
영락의료과학고등학교,고등학교,관악구,봉천동,서울특별시 관악구 청룡16길 25,(봉천동/ 서울영락고등학교/ 영락의료과학고등학교),19520610
영락중학교,중학교,은평구,응암동,서울특별시 은평구 백련산로 134-6,/ 영락중학교 (응암동),19520610
영란여자중학교,중학교,중랑구,망우동,서울특별시 중랑구 망우로73길 56,(망우동),19690115
영림중학교,중학교,구로구,구로동,서울특별시 구로구 가마산로27길 17,/ 영림중학교 (구로동),19790131
영서중학교,중학교,구로구,구로동,서울특별시 구로구 도림로20길 35,(구로동),19800124
영신간호비즈니스고등학교,고등학교,노원구,중계동,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),19921007
영신고등학교,고등학교,,신길동,서울 영등포구 대방천로14길 18,/ 영신고등학교 (신길동/영신고등학교),19900120
영신여자고등학교,고등학교,노원구,중계동,서울특별시 노원구 중계로16나길 13,(중계동/영신여자고등학교),19871215
영원중학교,중학교,영등포구,영등포동,서울특별시 영등포구 영등포로62길 31,(영등포동/영원중학교),19500524
영일고등학교,고등학교,강서구,등촌동,서울특별시 강서구 등촌로51가길 26,/ 영일고등학교 (등촌동),19740607
영파여자고등학교,고등학교,송파구,풍납동,서울특별시 송파구 올림픽로 565,/ 영파여자고등학교 (풍납동),19721229
영파여자중학교,중학교,송파구,풍납동,서울특별시 송파구 올림픽로 565,(풍납동),19671028
영훈고등학교,고등학교,강북구,미아동,서울특별시 강북구 도봉로13가길 19,(미아동/학교법인영훈학원),19721229
영훈국제중학교,중학교,강북구,미아동,서울특별시 강북구 도봉로13가길 19,(미아동/학교법인영훈학원),19690115
영훈초등학교,초등학교,강북구,미아동,서울특별시 강북구 도봉로13가길 19,(미아동/학교법인영훈학원),19650925
예림디자인고등학교,고등학교,구로구,궁동,서울특별시 구로구 오리로21길 2,(궁동/예림디자인고등학교),19651205
예원학교,각종학교(중),중구,정동,서울특별시 중구 정동길 25,(정동),19661117
예일디자인고등학교,고등학교,은평구,구산동,서울특별시 은평구 연서로 117,/ 예일디자인고등학교 (구산동),19930926
예일여자고등학교,고등학교,은평구,구산동,서울특별시 은평구 연서로 117,/ 예일여자고등학교 (구산동/수위실),19650926
예일여자중학교,중학교,은평구,구산동,서울특별시 은평구 연서로 117,(구산동),19650926
예일초등학교,초등학교,은평구,구산동,서울특별시 은평구 연서로 117,/ 예일초등학교 (구산동),19650926
오금고등학교,고등학교,송파구,오금동,서울특별시 송파구 중대로 247,(오금동),19871215
오금중학교,중학교,송파구,오금동,서울특별시 송파구 오금로35길 20,(오금동/오금중학교),19861217
오남중학교,중학교,구로구,오류동,서울특별시 구로구 오리로9길 25,(오류동),19880202
오디세이학교,각종학교(고),종로구,숭인동,서울특별시 종로구 종로58길 30,(숭인동),20150526
오류고등학교,고등학교,구로구,궁동,서울특별시 구로구 오리로21길 2,(궁동/ 오류고등학교),19991127
오류중학교,중학교,구로구,고척동,서울특별시 구로구 고척로27바길 19,(고척동),19760306
오륜중학교,중학교,송파구,방이동,서울특별시 송파구 양재대로 1242,(방이동/오륜중학교),19881224
오산고등학교,고등학교,용산구,보광동,서울특별시 용산구 보광로7길 17,(보광동),19071224
오산중학교,중학교,용산구,보광동,서울특별시 용산구 보광로7길 17,(보광동/오산중학교),19071224
오주중학교,중학교,송파구,오금동,서울특별시 송파구 동남로 281,(오금동/ 오주중학교),19840109
옥정중학교,중학교,성동구,옥수동,서울특별시 성동구 한림말길 11,/ 옥정중학교 (옥수동),19840109
온곡중학교,중학교,노원구,상계동,서울특별시 노원구 노원로 492,(상계동/온곡중학교),19910121
용강중학교,중학교,용산구,이촌동,서울특별시 용산구 이촌로65가길 91,(이촌동),19681101
용곡중학교,중학교,광진구,중곡동,서울특별시 광진구 용마산로22길 76,(중곡동/용곡중학교),19821209
용마중학교,중학교,중랑구,면목동,서울특별시 중랑구 면목로28길 18,/ 용마중학교 (면목동),20010301
용문고등학교,고등학교,성북구,안암동,서울특별시 성북구 고려대로17가길 46,(안암동2가/ 용문중고등학교),19461012
용문중학교,중학교,성북구,안암동,서울특별시 성북구 고려대로17가길 46,(안암동2가/ 용문중고등학교),19461012
용산고등학교,고등학교,용산구,용산동,서울특별시 용산구 두텁바위로 60,(용산동2가/용산고등학교),19460909
용산중학교,중학교,용산구,용산동,서울특별시 용산구 두텁바위로 74,(용산동2가),19450909
용산철도고등학교,고등학교,용산구,,서울특별시 용산구 서빙고로 24,(한강로3가/ 용산철도고등학교),19630518
용화여자고등학교,고등학교,노원구,상계동,서울특별시 노원구 동일로 1461,/ 용화여자고등학교 (상계동/용화여자고등학교),19871215
우신고등학교,고등학교,구로구,궁동,서울특별시 구로구 부일로 917,/ 우신고등학교 (궁동),19740105
우신중학교,중학교,구로구,궁동,서울특별시 구로구 부일로 917,/ 우신중학교 (궁동),19740105
우촌초등학교,초등학교,성북구,돈암동,서울특별시 성북구 성북로4길 52-1,(돈암동/우촌초등학교),19650324
운현초등학교,초등학교,종로구,운니동,서울특별시 종로구 삼일대로 460,(운니동/운현초등학교),19860304
원묵고등학교,고등학교,중랑구,묵동,서울특별시 중랑구 숙선옹주로 82,/ 원묵고등학교 (묵동),20031219
원묵중학교,중학교,중랑구,묵동,서울특별시 중랑구 신내로23길 57,/ 원묵중학교 (묵동),19960115
원촌중학교,중학교,서초구,반포동,서울특별시 서초구 사평대로45길 10,(반포동/원촌중학교),19821209
월계고등학교,고등학교,노원구,월계동,서울특별시 노원구 초안산로5길 66,(월계동/월계고등학교),20050105
월계중학교,중학교,노원구,월계동,서울특별시 노원구 월계로45가길 54,(월계동),19810409
월곡중학교,중학교,성북구,상월곡동,서울특별시 성북구 장월로 6,(상월곡동/월곡중학교),19860129
월촌중학교,중학교,양천구,목동,서울특별시 양천구 목동서로 31,(목동/서울월촌중학교),19910121
위례솔중학교,중학교,송파구,거여동,서울특별시 송파구 위례북로2길 10 ,/ 위례솔중학교 (거여동),20220301
유석초등학교,초등학교,강서구,등촌동,서울특별시 강서구 화곡로69길 9,(등촌동/유석초등학교),19651203
유한공업고등학교,고등학교,구로구,항동,서울특별시 구로구 경인로 8,(항동),19641229
윤중중학교,중학교,영등포구,여의도동,서울특별시 영등포구 여의동로3길 3,/ 윤중중학교 (여의도동),19810902
은광여자고등학교,고등학교,강남구,도곡동,서울특별시 강남구 남부순환로359길 36,(도곡동),19550315
은석초등학교,초등학교,동대문구,장안동,서울특별시 동대문구 장안벚꽃로 205,(장안동/ 은석초등학교),19630328
은성중학교,중학교,강남구,도곡동,서울특별시 강남구 남부순환로359길 36,(도곡동/은광여자고등학교),19550316
은평고등학교,고등학교,은평구,구산동,서울특별시 은평구 갈현로15길 47,(구산동/ 은평고등학교),20090301
은평대영학교,특수학교,은평구,구산동,서울특별시 은평구 갈현로11길 30,/ 은평대영학교 (구산동/ 사회복지법인 엔젤스헤이븐),19810312
은평메디텍고등학교,고등학교,은평구,진관동,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교),19700302
은평문화예술정보학교,각종학교(고),은평구,응암동,서울특별시 은평구 가좌로 208,/ 은평문화예술정보학교 (응암동/ 은평문화예술정보학교),20131226
은평중학교,중학교,은평구,구산동,서울특별시 은평구 갈현로17나길 12-1,(구산동),19840109
을지중학교,중학교,노원구,중계동,서울특별시 노원구 덕릉로 580,(중계동),20040301
이수중학교,중학교,서초구,방배동,서울특별시 서초구 방배중앙로3길 32,(방배동/이수중학교),19820107
이화여자고등학교,고등학교,중구,정동,서울특별시 중구 정동길,/ 26 (정동),18860531
이화여자대학교병설미디어고등학교,고등학교,중랑구,망우동,서울특별시 중랑구 망우로73길 56,/ 02061 (망우동),19690110
이화여자대학교사범대학부속이화・금란중학교,중학교,서대문구,대신동,서울특별시 서대문구 성산로 520,(대신동),19550228
이화여자대학교사범대학부속이화금란고등학교,고등학교,서대문구,대신동,서울특별시 서대문구 성산로 560,/ 이대부속고등학교 (대신동),19580215
이화여자대학교사범대학부속초등학교,초등학교,서대문구,대신동,서울특별시 서대문구 성산로 512-39,(대신동/이화여대부속초등학교),19550408
이화여자외국어고등학교,고등학교,중구,순화동,서울특별시 중구 통일로4길 30,(순화동),19910911
인덕과학기술고등학교,고등학교,노원구,월계동,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교),19631214
인수중학교,중학교,강북구,수유동,서울특별시 강북구 인수봉로75길 10,(수유동/ 인수중학교),19860129
인왕중학교,중학교,서대문구,홍제동,서울특별시 서대문구 세검정로4길,/ 69 (홍제동),20100301
인창고등학교,고등학교,서대문구,,서울특별시 서대문구 경기대로 65,/ 인창고등학교 (충정로2가),19531010
인창중학교,중학교,서대문구,,서울특별시 서대문구 경기대로 65,(충정로2가/인창중학교),19450901
인헌고등학교,고등학교,관악구,봉천동,서울특별시 관악구 인헌9길 74,(봉천동/인헌고등학교),19841207
인헌중학교,중학교,관악구,봉천동,서울특별시 관악구 인헌9길 35,/ 인헌중학교 (봉천동),19710116
일신여자상업고등학교,고등학교,송파구,송파동,서울특별시 송파구 송파대로38길 8,(송파동/일신여자상업고등학교),19560316
자양고등학교,고등학교,광진구,자양동,서울특별시 광진구 뚝섬로37길 28,(자양동/자양고등학교),19831226
자양중학교,중학교,광진구,자양동,서울특별시 광진구 뚝섬로41길 33,(자양동/서울자양중학교),19840301
자운고등학교,고등학교,도봉구,창동,서울특별시 도봉구 노해로69길 150,(창동),20020527
잠신고등학교,고등학교,송파구,잠실동,서울특별시 송파구 잠실로 24,/ 잠신고등학교 (잠실동),19881223
잠신중학교,중학교,송파구,잠실동,서울특별시 송파구 잠실로 12,/ 잠신중학교 (잠실동),19840109
잠실고등학교,고등학교,송파구,신천동,서울특별시 송파구 올림픽로33길 71,/ 잠실고등학교 (신천동),19821130
잠실여자고등학교,고등학교,송파구,송파동,서울특별시 송파구 송파대로38길 8,(송파동) 잠실여자고등학교,19821130
잠실여자중학교,중학교,송파구,송파동,서울특별시 송파구 송파대로38길 8,"(송파동,잠실여자중학교)",19740301
잠실중학교,중학교,송파구,신천동,서울특별시 송파구 올림픽로35길 130,(신천동),19800124
잠일고등학교,고등학교,송파구,잠실동,서울특별시 송파구 백제고분로 21,(잠실동),20120301
장승중학교,중학교,동작구,상도동,서울특별시 동작구 장승배기로10가길 25,/ 장승중학교 (상도동),19850424
장안중학교,중학교,중랑구,중화동,서울특별시 중랑구 동일로 780,/ 장안중학교 (중화동),19691111
장원중학교,중학교,중구,신당동,서울특별시 중구 동호로15길 93-34,(신당동),19680806
장위중학교,중학교,성북구,장위동,서울특별시 성북구 장위로4길 70,(장위동/장위중학교),19841208
장충고등학교,고등학교,중구,신당동,서울특별시 중구 동호로15길 93,(신당동),19470901
장충중학교,중학교,중구,신당동,서울특별시 중구 동호로15길 93,(신당동),19470825
장평중학교,중학교,동대문구,장안동,서울특별시 동대문구 답십리로72길 158,/ 장평중학교 (장안동),19671020
장훈고등학교,고등학교,영등포구,신길동,서울특별시 영등포구 영등포로64길 26,/ 장훈고등학교 (신길동),19640113
재한몽골학교,외국인학교,광진구,광장동,서울특별시 광진구 광장로1가길 13-10,(광장동),20050302
재현고등학교,고등학교,노원구,중계동,서울특별시 노원구 덕릉로82길 64,/ 재현고등학교 (중계동),19780303
재현중학교,중학교,노원구,중계동,서울특별시 노원구 덕릉로82길 64,(중계동/재현중/고등학교),19710303
전농중학교,중학교,동대문구,전농동,서울특별시 동대문구 사가정로13길 71,(전농동/전농중학교),19671027
전동중학교,중학교,동대문구,휘경동,서울특별시 동대문구 장안벚꽃로 291,(휘경동/전동중학교),19841208
전일중학교,중학교,동대문구,전농동,서울특별시 동대문구 사가정로13길 67,/ 전일중학교 (전농동),19740304
정신여자고등학교,고등학교,송파구,잠실동,서울특별시 송파구 올림픽로4길 16,/ 정신여자고등학교 (잠실동),18871020
정신여자중학교,중학교,송파구,잠실동,서울특별시 송파구 올림픽로4길 16,/ 정신여자중학교 (잠실동),18871020
정원여자중학교,중학교,서대문구,홍은동,서울특별시 서대문구 연희로37안길 51,/ 정원여자중학교 (홍은동),19690115
정의여자고등학교,고등학교,도봉구,쌍문동,서울특별시 도봉구 노해로49길 69,(쌍문동/정의여자고등학교),19760305
정의여자중학교,중학교,도봉구,쌍문동,서울특별시 도봉구 노해로49길 69,/ 정의여자중학교 (쌍문동),19710130
정화여자중학교,중학교,동대문구,제기동,서울특별시 동대문구 홍릉로15길 50,/ 정화여자중학교 (제기동),19080901
종로산업정보학교,각종학교(고),종로구,숭인동,서울특별시 종로구 종로58길 28,"(숭인동, 종로산업정보학교)",19901110
종암중학교,중학교,성북구,종암동,서울특별시 성북구 종암로5길 80-17,(종암동/종암중학교),19800409
주몽학교,특수학교,강동구,상일동,서울특별시 강동구 상암로 369,/ 주몽학교 (상일동),19850130
중경고등학교,고등학교,용산구,이촌동,서울특별시 용산구 이촌로84길 34,(이촌동),19820301
중계중학교,중학교,노원구,중계동,서울특별시 노원구 덕릉로76길 23,(중계동),19940105
중동고등학교,고등학교,강남구,일원동,서울특별시 강남구 일원로 7,(일원동),19060510
중동중학교,중학교,강남구,중동,서울특별시 강남구 일원로8길 37,중동중학교,19060510
중랑중학교,중학교,중랑구,중화동,서울특별시 중랑구 동일로140길 33,/ 중랑중학교 (중화동),19721229
중산고등학교,고등학교,강남구,일원동,서울특별시 강남구 일원로14길 22,(일원동/ 중산고등학교),19940301
중암중학교,중학교,마포구,중동,서울특별시 마포구 월드컵북로38길 25,(중동/중암중학교),19841208
중앙고등학교,고등학교,종로구,계동,서울특별시 종로구 창덕궁길 164,(계동),19080620
중앙대학교사범대학부속고등학교,고등학교,강남구,도곡동,서울특별시 강남구 선릉로 207,/ 중앙대학교사범대학부속고등학교 (도곡동),19340415
중앙대학교사범대학부속중학교,중학교,동작구,흑석동,서울특별시 동작구 서달로 124,/ 중앙대학교사범대학부속중학교 (흑석동),19340415
중앙대학교사범대학부속초등학교,초등학교,동작구,흑석동,서울특별시 동작구 서달로 135,(흑석동/ 중앙대부속초등학교),19641203
중앙여자고등학교,고등학교,서대문구,북아현동,서울특별시 서대문구 북아현로11가길 7,(북아현동),19401010
중앙여자중학교,중학교,서대문구,북아현동,서울특별시 서대문구 북아현로11가길 7,(북아현동/ 중앙여자중학교),19401010
중앙중학교,중학교,종로구,계동,서울특별시 종로구 창덕궁길 164,(계동),19080601
중원중학교,중학교,노원구,중계동,서울특별시 노원구 공릉로 420,(중계동/중원중학교),19910121
중평중학교,중학교,노원구,하계동,서울특별시 노원구 동일로203길 87,(하계동/중평중학교),19900120
중화고등학교,고등학교,중랑구,중화동,서울특별시 중랑구 봉화산로27길 62,(중화동/ 중화고등학교),19871215
중화중학교,중학교,중랑구,면목동,서울특별시 중랑구 용마산로 364,(면목동/중화중학교),19700303
증산중학교,중학교,은평구,증산동,서울특별시 은평구 증산로5길 27-30,/ 증산중학교 (증산동),19860129
지구촌기독외국인학교,외국인학교,용산구,한남동,서울특별시 용산구 독서당로 115,(한남동),19960901
지구촌학교,각종학교(초),구로구,오류동,서울특별시 구로구 오리로 1189,(오류동),20110302
지구촌학교 고등학교,각종학교(고),구로구,오류동,서울특별시 구로구 오리로 1189,"(오류동, 금강프라자)",20230301
지구촌학교 중학교,각종학교(중),구로구,오류동,서울특별시 구로구 오리로 1189,"(오류동, 금강프라자)",20230301
진관고등학교,고등학교,은평구,진관동,서울특별시 은평구 진관4로 26,(진관동),20090102
진관중학교,중학교,은평구,진관동,서울특별시 은평구 진관4로 36,(진관동),20080901
진명여자고등학교,고등학교,양천구,목동,서울특별시 양천구 목동로 170,/ 진명여자고등학교 (목동),19060421
진선여자고등학교,고등학교,강남구,역삼동,서울특별시 강남구 선릉로85길 27,(진선여자고등학교/역삼동),19761228
진선여자중학교,중학교,강남구,역삼동,서울특별시 강남구 선릉로85길 27,(역삼동/ 진선여자중학교),19761228
창덕여자고등학교,고등학교,송파구,방이동,서울특별시 송파구 양재대로 1240,/ 창덕여자고등학교 (방이동),19410402
창덕여자중학교,중학교,중구,정동,서울특별시 중구 정동길 22,/ 창덕여자중학교 (정동),19451130
창동고등학교,고등학교,도봉구,창동,서울특별시 도봉구 노해로62길 7,(창동/ 창동고등학교),20020301
창동중학교,중학교,도봉구,방학동,서울특별시 도봉구 방학로 32,/ 창동중학교 (방학동),19830301
창문여자고등학교,고등학교,강북구,미아동,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),19741227
창문여자중학교,중학교,강북구,송중동,서울특별시 강북구 월계로 61,(송중동/ 창문여자중고등학교),19721010
창북중학교,중학교,도봉구,창동,서울특별시 도봉구 노해로62길 33,(창동/창북중학교),19861217
창일중학교,중학교,도봉구,창동,서울특별시 도봉구 노해로66길 60,(창동/창일중학교),19910122
창천중학교,중학교,마포구,노고산동,서울특별시 마포구 백범로1길 56,(노고산동),20090301
천왕중학교,중학교,구로구,천왕동,서울특별시 구로구 천왕로 63,(천왕동/ 천왕중학교),20130301
천일중학교,중학교,강동구,천호동,서울특별시 강동구 천중로 57,(천호동/천일중학교),19940105
천호중학교,중학교,강동구,천호동,서울특별시 강동구 상암로 153,(천호동),19691107
청담고등학교,고등학교,강남구,압구정동,서울특별시 강남구 압구정로 419,/ 청담고등학교 (압구정동),19900120
청담중학교,중학교,강남구,청담동,서울특별시 강남구 압구정로61길 36,(청담동/청담중학교),19840301
청량고등학교,고등학교,동대문구,청량리동,서울특별시 동대문구 왕산로 303,(청량리동/ 청량고등학교),19811231
청량중학교,중학교,동대문구,청량리동,서울특별시 동대문구 왕산로 301,(청량리동),19510830
청운중학교,중학교,종로구,청운동,서울특별시 종로구 창의문로 51,(청운동),19520201
청원고등학교,고등학교,노원구,상계동,서울특별시 노원구 한글비석로 506,/ 청원고등학교 (상계동),19881112
청원여자고등학교,고등학교,노원구,상계동,서울특별시 노원구 한글비석로 506,/ 청원여자고등학교 (상계동/청원초/중/고등학교),20010301
청원중학교,중학교,노원구,상계동,서울특별시 노원구 한글비석로 506,/ 청원중학교 (상계동/청원초/중/고등학교),19550427
청원초등학교,초등학교,노원구,상계동,서울특별시 노원구 한글비석로 506,/ (상계동/청원초/중/고등학교) (상계동),19651205
추계초등학교,초등학교,서대문구,북아현동,서울특별시 서대문구 북아현로11가길 7,(북아현동/추계초등학교),19640720
충암고등학교,고등학교,은평구,응암동,서울특별시 은평구 가좌로5길 5,(응암동),19680110
충암중학교,중학교,은평구,응암동,서울특별시 은평구 가좌로5길 5,(응암동),19650201
충암초등학교,초등학교,은평구,응암동,서울특별시 은평구 가좌로5길 5,(응암동),19651115
코리아외국인학교,외국인학교,서초구,양재동,서울특별시 서초구 남부순환로364길 7-16,(양재동),20070830
태강삼육초등학교,초등학교,노원구,공릉동,서울특별시 노원구 화랑로 815,/ 태강삼육초등학교 (공릉동),19491119
태랑중학교,중학교,노원구,공릉동,서울특별시 노원구 화랑로51나길 51,/ 태랑중학교 (공릉동),20010611
태릉고등학교,고등학교,중랑구,묵동,서울특별시 중랑구 신내로23길 36,/ 태릉고등학교 (묵동),19841217
태릉중학교,중학교,중랑구,묵동,서울특별시 중랑구 공릉로2길 60-25,(묵동),19720901
풍납중학교,중학교,송파구,풍납동,서울특별시 송파구 올림픽로43길 20,(풍납동),19821209
풍문고등학교,고등학교,강남구,자곡동,서울특별시 강남구 자곡로 152,(자곡동),19440410
풍성중학교,중학교,송파구,풍납동,서울특별시 송파구 강동대로2길 27,(풍납동/ 풍성중학교),19910121
하계중학교,중학교,노원구,하계동,서울특별시 노원구 노원로 261-8,(하계동),19821209
하나고등학교,고등학교,은평구,진관동,서울특별시 은평구 연서로 535,/ 하나고등학교 (진관동),20090821
하비에르국제학교,외국인학교,종로구,구기동,서울특별시 종로구 비봉길 23,(구기동),20020302
학력인정 서울자동차고등학교,평생학교(고)-3년6학기,용산구,효창동,서울특별시 용산구 백범로45길 15,(효창동/ 서울자동차고등학교),20050413
학력인정 서현초등학교,평생학교(초)-3년6학기,영등포구,신길동,서울특별시 영등포구 도신로53길 18,(신길동/ 서현주부학교),20070301
학력인정 신동신정보산업고등학교(2년제),평생학교(고)-2년6학기,동작구,사당동,서울특별시 동작구 동작대로33마길 27-1,(사당동/ 신동신중 정보산업 고등학교),19680628
학력인정 신동신중.정보산업고등학교,평생학교(고)-3년6학기,동작구,사당동,서울특별시 동작구 동작대로33마길 27-1,(사당동/ 신동신중 정보산업 고등학교),19680628
학력인정 신동신중학교(2년제),평생학교(중)-2년6학기,동작구,사당동,서울특별시 동작구 동작대로33마길 27-1,(사당동/ 신동신중 정보산업 고등학교),19680628
