school_name,school_type,gu,dong,address,address_detail,founded,lat,lng,geocode_source
서울도성초등학교,초등학교,강남구,역삼동,서울특별시 강남구 역삼로 313,(역삼동/도성초등학교),19810613,37.5014620128395,127.048872178861,addr
서울도솔학교,특수학교,도봉구,도봉동,서울특별시 도봉구 평화로15번길 9-26,(도봉동/ 서울도솔학교),20190901,37.6948404994339,127.042476701133,addr
서울도시과학기술고등학교,고등학교,성북구,하월곡동,서울특별시 성북구 종암로 196,(하월곡동/서울도시과학기술고등학교),19640108,37.6078074870515,127.033045536038,addr
서울도신초등학교,초등학교,영등포구,대림동,서울특별시 영등포구 도림로53길 32-9,/ 서울도신초등학교 (대림동),19731213,37.4992678949668,126.900714062322,addr
서울독립문초등학교,초등학교,종로구,무악동,서울특별시 종로구 통일로12길 23,(무악동),19570928,37.5740826001873,126.960148752178,addr
서울독산초등학교,초등학교,금천구,독산동,서울특별시 금천구 시흥대로104길 31,(독산동/독산초등학교),19770901,37.4656561906645,126.899712928109,addr
서울독일학교,외국인학교,용산구,한남동,서울특별시 용산구 독서당로 123-6,(한남동),19760801,37.5373364057209,127.011882591024,addr
서울돈암초등학교,초등학교,성북구,동소문동,서울특별시 성북구 동소문로13길 38,(동소문동6가/서울돈암초등학교),19440930,37.5937262094153,127.013004275409,addr
서울동교초등학교,초등학교,마포구,망원동,서울특별시 마포구 월드컵로25길 86,/ 동교초등학교 (망원동),19740901,37.5583376929114,126.902078300574,addr
서울동구고등학교,고등학교,성북구,성북동,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),19420617,37.5941065881018,127.008215538987,addr
서울동구로초등학교,초등학교,구로구,구로동,서울특별시 구로구 구로중앙로14길 43,/ 서울동구로초등학교 (구로동),19710901,37.4944479994725,126.893016334052,addr
서울동답초등학교,초등학교,동대문구,답십리동,서울특별시 동대문구 답십리로60길 12,(답십리동/서울동답초등학교),19831203,37.5715014215127,127.06403409435,addr
서울동명초등학교,초등학교,성동구,마장동,서울특별시 성동구 마장로29길 29,/ 서울동명초등학교 (마장동),19441010,37.5681230316305,127.035108248651,addr
서울동산고등학교,고등학교,노원구,공릉동,서울특별시 노원구 공릉로 257,(공릉동),19680302,37.6307779754887,127.073998366297,addr
서울동신초등학교,초등학교,성북구,보문동,서울특별시 성북구 보문사길 50,(보문동3가/서울동신초등학교),19481101,37.5832878743837,127.017057951549,addr
서울동원초등학교,초등학교,중랑구,망우동,서울특별시 중랑구 송림길 114,/ 서울동원초등학교 (망우동),19910121,37.604668339535,127.104292115551,addr
서울동의초등학교,초등학교,광진구,구의동,서울특별시 광진구 영화사로 111,(구의동/서울동의초등학교),19870709,37.5534224448219,127.099047310011,addr
서울동일초등학교,초등학교,노원구,상계동,서울특별시 노원구 한글비석로 566,/ 동일초등학교 (상계동),19880928,37.6648178269709,127.054322233957,addr
서울동자초등학교,초등학교,광진구,자양동,서울특별시 광진구 뚝섬로 561,(자양동),19841205,37.5350582094918,127.072179165371,addr
서울동작초등학교,초등학교,동작구,사당동,서울특별시 동작구 동작대로29길 214,/ 서울동작초등학교 (사당동),19820707,37.4940605364226,126.976489285999,addr
서울동천학교,특수학교,노원구,하계동,서울특별시 노원구 노원로18길 41,/ 서울동천학교 (하계동),19791212,37.64451235583,127.072925701873,addr
서울동호초등학교,초등학교,성동구,옥수동,서울특별시 성동구 매봉길 49-35,(옥수동/ 동호초등학교),20100301,37.5462920770572,127.009879731064,addr
서울두산초등학교,초등학교,금천구,독산동,서울특별시 금천구 범안로11길 3,/ 서울두산초등학교 (독산동),19850701,37.467546675265,126.890946472913,addr
서울둔촌초등학교,초등학교,강동구,둔촌동,서울특별시 강동구 양재대로88길 27,", 서울둔촌초등학교 (둔촌동)",19791220,37.5262199311307,127.137454081546,addr
서울드와이트외국인학교,외국인학교,마포구,상암동,서울특별시 마포구 월드컵북로62길 21,(상암동),20120820,37.584144810594,126.885285033192,addr
서울등마초등학교,초등학교,강서구,등촌동,서울특별시 강서구 등촌로35길 12,(등촌동/서울등마초등학교),20061228,37.5420437126904,126.861667207498,addr
서울등명초등학교,초등학교,강서구,등촌동,서울특별시 강서구 강서로56나길 34,(등촌동/등명초등학교),19950901,37.560894450375,126.842382226829,addr
서울등서초등학교,초등학교,강서구,화곡동,서울특별시 강서구 화곡로58길 86,(화곡동/등서초등학교),19841102,37.5518843920056,126.855038093326,addr
서울등양초등학교,초등학교,강서구,등촌동,서울특별시 강서구 강서로56나길 140,/ 등양초등학교 (등촌동/등양초등학교),19941130,37.5649470358937,126.844760249704,addr
서울등원초등학교,초등학교,강서구,등촌동,서울특별시 강서구 화곡로65길 90,/ 서울등원초등학교 (등촌동),19941101,37.5598135358227,126.850068963394,addr
서울등촌초등학교,초등학교,강서구,등촌동,서울특별시 강서구 등촌로39길 71,(등촌동/등촌초등학교),19820707,37.5476142187642,126.857942163854,addr
서울등현초등학교,초등학교,강서구,등촌동,서울특별시 강서구 화곡로65길 124,(등촌동/등현초등학교),19950110,37.5614511765549,126.847598419984,addr
서울디자인고등학교,고등학교,마포구,염리동,서울특별시 마포구 백범로 139,/ 서울디자인고등학교 (염리동),19550112,37.5466750773343,126.948479002412,addr
서울디지털콘텐츠고등학교,고등학교,강서구,방화동,서울특별시 강서구 방화대로47길 9,"(방화동,서울디지털콘텐츠고등학교)",19940105,37.5760316539822,126.816181097939,addr
서울디지텍고등학교,고등학교,용산구,이태원동,서울특별시 용산구 회나무로12길 27,(이태원동),19751004,37.5390082541439,126.990586044119,addr
서울로봇고등학교,고등학교,강남구,일원동,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),19940104,37.480741415643,127.084154946756,addr
서울마장초등학교,초등학교,성동구,마장동,서울특별시 성동구 마장로35나길 31,/ 서울마장초등학교 (마장동),20050301,37.5683388716972,127.041605053834,addr
서울마천초등학교,초등학교,송파구,마천동,서울특별시 송파구 마천로61다길 24,/ 서울마천초등학교 (마천동),19780201,37.495437509372,127.152704624882,addr
서울마포초등학교,초등학교,마포구,도화동,서울특별시 마포구 도화2길 64,/ 서울 마포초등학교 (도화동),19100624,37.5386376331175,126.949973786127,addr
서울망우초등학교,초등학교,중랑구,망우동,서울특별시 중랑구 망우로72길 49,/ 서울망우초등학교 (망우동),19760820,37.5987369776708,127.103841751495,addr
서울망원초등학교,초등학교,마포구,망원동,서울특별시 마포구 방울내로5길 28,(망원동/ 망원초등학교),19831231,37.5610439363669,126.901117241,addr
서울매그넷고등학교,고등학교,금천구,시흥동,서울특별시 금천구 탑골로10길 45,(시흥동/ 동일여자상업고등학교),19870112,37.4519206711218,126.915824008297,addr
서울매동초등학교,초등학교,종로구,필운동,서울특별시 종로구 사직로9길 19,/ 서울매동초등학교 (필운동),18951115,37.5775391376934,126.966716978826,addr
서울매봉초등학교,초등학교,구로구,개봉동,서울특별시 구로구 고척로21길 55,/ 서울매봉초등학교 (개봉동),19850701,37.5049440040772,126.844386612871,addr
서울매헌초등학교,초등학교,서초구,양재동,서울특별시 서초구 언남길 8,(양재동/매헌초등학교),20080301,37.4712624819608,127.042057861972,addr
서울맹학교,특수학교,종로구,신교동,서울특별시 종로구 필운대로 97,(신교동),19130401,37.5847726949758,126.967761815127,addr
서울면남초등학교,초등학교,중랑구,면목동,서울특별시 중랑구 면목로30나길 38,(면목동/면남초등학교),19820701,37.5772597202711,127.087666433029,addr
서울면동초등학교,초등학교,중랑구,면목동,서울특별시 중랑구 면목로57길 32,(면목동/ 면동초등학교),19780901,37.5852407128388,127.085961098757,addr
서울면목초등학교,초등학교,중랑구,면목동,서울특별시 중랑구 면목로 434,(면목동),19300401,37.5906965996805,127.087287822911,addr
서울면북초등학교,초등학교,중랑구,망우동,서울특별시 중랑구 용마공원로5길 32,/ 서울면북초등학교 (망우동),19830701,37.5944181555082,127.103547800182,addr
서울면일초등학교,초등학교,중랑구,망우동,서울특별시 중랑구 용마산로100길 13,/ 면일초등학교 (망우동),19830421,37.5920415995378,127.099794712349,addr
서울면중초등학교,초등학교,중랑구,면목동,서울특별시 중랑구 용마산로70길 43,", 서울면중초등학교 (면목동)",19760605,37.5824417903374,127.096550877754,addr
서울명덕초등학교,초등학교,강동구,고덕동,서울특별시 강동구 양재대로156길 11,/ 서울명덕초등학교 (고덕동),19841205,37.5567623333733,127.145081475071,addr
서울명신초등학교,초등학교,종로구,창신동,서울특별시 종로구 낙산길 250,(창신동),19711006,37.5813606333694,127.013724533725,addr
서울명원초등학교,초등학교,강동구,명일동,서울특별시 강동구 명일로 364,/ 서울명원초등학교 (명일동),19861217,37.5512878500966,127.15050016138,addr
서울명일초등학교,초등학교,강동구,암사동,서울특별시 강동구 고덕로38길 8,(암사동/ 서울명일초등학교),19800510,37.554553599981,127.142591145632,addr
서울목동초등학교,초등학교,양천구,신정동,서울특별시 양천구 목동동로12길 12,(신정동/서울목동초등학교),19731211,37.5228087705411,126.872119522597,addr
서울목운초등학교,초등학교,양천구,목동,서울특별시 양천구 목동동로 235,/ 서울목운초등학교 (목동),20090301,37.527009517428,126.873044206364,addr
서울목원초등학교,초등학교,양천구,목동,서울특별시 양천구 목동중앙로 204,(목동/목원초등학교),19950605,37.5429349691333,126.882445908007,addr
서울묘곡초등학교,초등학교,강동구,고덕동,서울특별시 강동구 동남로79길 46,(고덕동),19850710,37.5587127850485,127.153093406496,addr
서울무학초등학교,초등학교,성동구,하왕십리동,서울특별시 성동구 무학봉15길 21,/ 서울무학초등학교 (하왕십리동),19150901,37.5632612152138,127.029678058836,addr
서울묵동초등학교,초등학교,중랑구,중화동,서울특별시 중랑구 동일로138길 27,/ 서울묵동초등학교 (중화동),19721025,37.603359494137,127.080827217486,addr
서울묵현초등학교,초등학교,중랑구,,서울특별시 중랑구 동일로157길 75,/ 묵현초등학교 ,20040901,37.609044756978,127.073928695922,addr
서울문교초등학교,초등학교,금천구,독산동,서울특별시 금천구 독산로54길 102,/ 문교초등학교 (독산동),19930227,37.4667696443557,126.90892992546,addr
서울문덕초등학교,초등학교,송파구,문정동,서울특별시 송파구 송이로34길 60,(문정동),19930720,37.4850521596354,127.127962742492,addr
